Label,txcount,mint_count,swap_count,burn_count,mint_ratio,swap_ratio,burn_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,swap_rate,LP_avg,LP_stdev,LPCreator_holding_ratio,Lock_ratio,Creator_token_holding_ratio,number_of_token_creation_of_Creator
True,28,1.0,27.0,0.0,0.035714286,0.964285714,0,0.0,0.111153407,0.0,24.0,3.0,6.0,100.0,0.0,1,0,0.9949911241000000154599547386,1
True,9,1.0,8.0,0.0,0.111111111,0.888888889,0,0.0,0.300928454,0.0,7.0,1.0,3.5,100.0,0.0,1,0,0.99498678,13
True,17,1.0,16.0,0.0,0.058823529,0.941176471,0,0.0,0.516996047,0.0,14.0,2.0,4.666666667,100.0,0.0,1,0,0.994962,1
True,15,1.0,14.0,0.0,0.066666667,0.933333333,0,0.0,0.307211538,0.0,12.0,2.0,4.0,100.0,0.0,1,0,0.9949393308000000193715095520,1
True,35,1.0,34.0,0.0,0.028571429,0.971428571,0,0.0,0.060026713,0.0,28.0,6.0,4.0,100.0,0.0,1,0,0.9949271987999999523162841797,1
True,86,1.0,85.0,0.0,0.011627907,0.988372093,0,0.0,0.142783781,0.0,63.0,22.0,2.739130435,100.0,0.0,1,0,0.9949030946666665871938069661,28
True,27,1.0,26.0,0.0,0.037037037,0.962962963,0,0.0,0.169009389,0.0,24.0,2.0,8.0,100.0,0.0,1,0,0.9949016590000000596046447754,1
True,13,1.0,12.0,0.0,0.076923077,0.923076923,0.00014866024439999999686400078413583969449973665177822113037109375,0.0,0.372373041,0.0,12.0,0.0,12.0,100.0,0.0,1,0,0.9949,4
True,21,3.0,16.0,2.0,0.142857143,0.761904762,0,0.021288676,0.404296819,0.746924118,5.0,11.0,0.416666667,100.0,0.0,0E+43,0E+43,0.9948555275,1
True,16,1.0,15.0,0.0,0.0625,0.9375,0,0.0,0.380645161,0.0,13.0,2.0,4.333333333,100.0,0.0,1,0,0.9948469688000000314787030220,2
True,9,1.0,8.0,0.0,0.111111111,0.888888889,0,0.0,0.428394296,0.0,6.0,2.0,2.0,100.0,0.0,1,0,0.9948357264000000432133674622,1
True,17,1.0,16.0,0.0,0.058823529,0.941176471,0,0.0,0.360841424,0.0,14.0,2.0,4.666666667,100.0,0.0,1,0,0.9948320895999999484047293663,2
True,38,1.0,37.0,0.0,0.026315789,0.973684211,0,0.0,0.161120665,0.0,37.0,0.0,37.0,100.0,0.0,1,0,0.9948235294117647058823529412,1
True,25,1.0,24.0,0.0,0.04,0.96,0,0.0,0.464417935,0.0,17.0,7.0,2.125,100.0,0.0,1,0,0.9947793321000000238418579102,30
True,16,1.0,15.0,0.0,0.0625,0.9375,0,0.0,0.192200557,0.0,10.0,5.0,1.666666667,100.0,0.0,1,0,0.99476132,1
True,6,1.0,5.0,0.0,0.166666667,0.833333333,0,0.0,0.353111433,0.0,4.0,1.0,2.0,100.0,0.0,1,0,0.9947552453515347652161950602,1
True,23,1.0,21.0,1.0,0.043478261,0.913043478,0,0.0,0.259640103,0.559554413,20.0,1.0,10.0,100.0,0.0,1,0,0.9946974893000000715255737305,1
True,208,2.0,206.0,0.0,0.009615385,0.990384615,0,0.476426846,0.416577389,0.0,173.0,33.0,5.088235294,100.0,0.0,1,0,0.9946877009722222884496053060,12
True,75,1.0,74.0,0.0,0.013333333,0.986666667,0,0.0,0.339038468,0.0,58.0,16.0,3.411764706,100.0,0.0,1,0,0.994661877,3
True,17,1.0,16.0,0.0,0.058823529,0.941176471,0,0.0,0.584068942,0.0,16.0,0.0,16.0,100.0,0.0,1,0,0.9946611167800453514739229025,30
True,151,1.0,148.0,2.0,0.006622517,0.98013245,0,0.0,0.413329061,0.408867966,122.0,26.0,4.518518519,100.0,0.0,1,0,0.9945796963333333333333333333,1
True,36,1.0,35.0,0.0,0.027777778,0.972222222,0,0.0,0.048558054,0.0,21.0,14.0,1.4,100.0,0.0,1,0,0.9945238095238095238095238095,1
True,25,1.0,23.0,1.0,0.04,0.92,0,0.0,0.502127412,0.941516582,23.0,0.0,23.0,100.0,0.0,1,0,0.9945034496855345911949685535,1
True,27,1.0,26.0,0.0,0.037037037,0.962962963,0,0.0,0.371208395,0.0,26.0,0.0,26.0,100.0,0.0,1,0,0.9945,1
True,17,1.0,16.0,0.0,0.058823529,0.941176471,0,0.0,0.340572557,0.0,12.0,4.0,2.4,100.0,0.0,1,0,0.9944383554999999701976776123,1
True,33,1.0,32.0,0.0,0.03030303,0.96969697,0,0.0,0.133469962,0.0,30.0,2.0,10.0,100.0,0.0,1,0,0.99443,17
True,393,7.0,380.0,6.0,0.017811705,0.96692112,0,0.648321453,0.454701127,0.540486905,302.0,78.0,3.82278481,25.0,43.30127019,1,0,0.9944009416666666666666666667,1
True,10,1.0,9.0,0.0,0.1,0.9,0,0.0,0.444507684,0.0,9.0,0.0,9.0,100.0,0.0,1,0,0.9943719045475011256190904998,1
True,9,2.0,7.0,0.0,0.222222222,0.777777778,0,0.392900363,0.277732957,0.0,5.0,2.0,1.666666667,100.0,0.0,1,0,0.9943412186000000219792127609,1
True,42,1.0,41.0,0.0,0.023809524,0.976190476,0,0.0,0.315248881,0.0,41.0,0.0,41.0,100.0,0.0,1,0,0.9943,1
True,8,1.0,7.0,0.0,0.125,0.875,0,0.0,0.465187452,0.0,6.0,1.0,3.0,100.0,0.0,1,0,0.994296,1
True,22,1.0,21.0,0.0,0.045454545,0.954545455,0,0.0,0.328950972,0.0,20.0,1.0,10.0,100.0,0.0,1,0,0.9942180454999999701976776123,1
True,24,2.0,21.0,1.0,0.083333333,0.875,0,0.438754488,0.401553947,0.338218847,21.0,0.0,21.0,100.0,0.0,1,0,0.9942121506999999284744262695,1
True,18,1.0,17.0,0.0,0.055555556,0.944444444,0,0.0,0.526094276,0.0,13.0,4.0,2.6,100.0,0.0,1,0,0.9941972480000000359723344445,1
True,14,1.0,13.0,0.0,0.071428571,0.928571429,0,0.0,0.182650714,0.0,5.0,8.0,0.555555556,100.0,0.0,1,0,0.9941829642000000476837158203,1
True,6,2.0,4.0,0.0,0.333333333,0.666666667,0,8.42e-05,0.282811028,0.0,2.0,2.0,0.666666667,100.0,0.0,1,0,0.9941116666666666666666666667,1
True,7,1.0,6.0,0.0,0.142857143,0.857142857,0,0.0,0.307749906,0.0,4.0,2.0,1.333333333,100.0,0.0,1,0,0.994,1
True,9,1.0,8.0,0.0,0.111111111,0.888888889,0,0.0,0.475080386,0.0,6.0,2.0,2.0,100.0,0.0,1,0,0.9940044284,37
True,8,1.0,7.0,0.0,0.125,0.875,0,0.0,0.434911661,0.0,6.0,1.0,3.0,100.0,0.0,1,0,0.9940000999999999476131051779,1
True,22,1.0,21.0,0.0,0.045454545,0.954545455,0,0.0,0.290378007,0.0,21.0,0.0,21.0,100.0,0.0,1,0,0.994,1
True,14,1.0,13.0,0.0,0.071428571,0.928571429,0,0.0,0.585478277,0.0,13.0,0.0,13.0,100.0,0.0,1,0,0.994,1
True,21,1.0,20.0,0.0,0.047619048,0.952380952,0,0.0,0.23891265,0.0,20.0,0.0,20.0,100.0,0.0,1,0,0.994,1
True,17,1.0,16.0,0.0,0.058823529,0.941176471,0,0.0,0.290558407,0.0,12.0,4.0,2.4,100.0,0.0,1,0,0.994,1
True,40,1.0,39.0,0.0,0.025,0.975,0,0.0,0.12789321,0.0,39.0,0.0,39.0,100.0,0.0,1,0,0.994,9
True,18,1.0,17.0,0.0,0.055555556,0.944444444,0,0.0,0.143414853,0.0,17.0,0.0,17.0,100.0,0.0,1,0,0.994,1
True,36,1.0,35.0,0.0,0.027777778,0.972222222,0,0.0,0.243281471,0.0,33.0,2.0,11.0,100.0,0.0,1,0,0.994,8
True,23,1.0,22.0,0.0,0.043478261,0.956521739,0,0.0,0.073239108,0.0,22.0,0.0,22.0,100.0,0.0,1,0,0.994,11
True,22,2.0,19.0,1.0,0.090909091,0.863636364,0,0.492598155,0.17409235,0.197454051,19.0,0.0,19.0,100.0,0.0,1,0,0.9939665820999999344348907471,1
True,104,1.0,103.0,0.0,0.009615385,0.990384615,0,0.0,0.126504696,0.0,64.0,39.0,1.6,100.0,0.0,0.2500000000368605182802083523,0.7499999999631394817197916477,0.9939609939609939609939609940,1
True,6,3.0,3.0,0.0,0.5,0.5,0,0.363169216,0.664435946,0.0,0.0,3.0,0.0,100.0,0.0,0.9999996456145149415987502138,3.543854850584012497862052351E-7,0.9939235715570947021659686658,2
True,37,2.0,35.0,0.0,0.054054054,0.945945946,0,0.062403698,0.15287943,0.0,25.0,10.0,2.272727273,100.0,0.0,0.9999999593878382871786586441,4.061216171282134135586113473E-8,0.9938707891000000238418579102,2
True,23,1.0,22.0,0.0,0.043478261,0.956521739,0,0.0,0.057404645,0.0,18.0,4.0,3.6,100.0,0.0,1,0,0.99386875,6
True,21,1.0,20.0,0.0,0.047619048,0.952380952,0,0.0,0.108777339,0.0,17.0,3.0,4.25,100.0,0.0,1,0,0.993843375,1
True,5,1.0,4.0,0.0,0.2,0.8,0,0.0,0.373042506,0.0,3.0,1.0,1.5,100.0,0.0,1,0,0.9938,1
True,25,1.0,24.0,0.0,0.04,0.96,0,0.0,0.417548501,0.0,24.0,0.0,24.0,100.0,0.0,1,0,0.9938,25
True,15,1.0,14.0,0.0,0.066666667,0.933333333,0,0.0,0.531784974,0.0,10.0,4.0,2.0,100.0,0.0,1,0,0.9938,25
True,9,1.0,8.0,0.0,0.111111111,0.888888889,0,0.0,0.301362398,0.0,8.0,0.0,8.0,100.0,0.0,1,0,0.9937917694507625298629672416,1
True,10,1.0,9.0,0.0,0.1,0.9,0,0.0,0.497525148,0.0,7.0,2.0,2.333333333,100.0,0.0,1,0,0.99377,25
True,17,1.0,16.0,0.0,0.058823529,0.941176471,0,0.0,0.06424052,0.0,16.0,0.0,16.0,100.0,0.0,1,0,0.99375,1
True,47,1.0,46.0,0.0,0.021276596,0.978723404,0,0.0,0.118031508,0.0,43.0,3.0,10.75,100.0,0.0,1,0,0.99375,27
True,24,1.0,23.0,0.0,0.041666667,0.958333333,0,0.0,0.056714088,0.0,23.0,0.0,23.0,100.0,0.0,1,0,0.99375,9
True,7,1.0,6.0,0.0,0.142857143,0.857142857,0,0.0,0.508191455,0.0,4.0,2.0,1.333333333,100.0,0.0,1,0,0.99375,22
True,12,1.0,11.0,0.0,0.083333333,0.916666667,0,0.0,0.185613682,0.0,10.0,1.0,5.0,100.0,0.0,1,0,0.9937485304000000469386577606,8
True,21,1.0,20.0,0.0,0.047619048,0.952380952,0,0.0,0.112310339,0.0,18.0,2.0,6.0,100.0,0.0,1,0,0.9937223852000000476837158203,28
True,15,1.0,14.0,0.0,0.066666667,0.933333333,0,0.0,0.110768308,0.0,12.0,2.0,4.0,100.0,0.0,1,0,0.993718,24
True,24,1.0,23.0,0.0,0.041666667,0.958333333,0,0.0,0.172406229,0.0,23.0,0.0,23.0,100.0,0.0,1,0,0.9937,1
True,12,1.0,11.0,0.0,0.083333333,0.916666667,0,0.0,0.107840264,0.0,10.0,1.0,5.0,100.0,0.0,1,0,0.9936622904999999329447746277,1
True,23,2.0,20.0,1.0,0.086956522,0.869565217,0,0.125740614,0.521359576,0.87142222,10.0,10.0,0.909090909,100.0,0.0,1,0,0.9936216561904761363707837604,1
True,26,1.0,25.0,0.0,0.038461538,0.961538462,0,0.0,0.127629963,0.0,25.0,0.0,25.0,100.0,0.0,1,0,0.9936,1
True,11,1.0,10.0,0.0,0.090909091,0.909090909,0,0.0,0.178145967,0.0,5.0,5.0,0.833333333,100.0,0.0,1,0,0.9935714285714285714285714286,1
True,40,1.0,39.0,0.0,0.025,0.975,0,0.0,0.154431898,0.0,39.0,0.0,39.0,100.0,0.0,1,0,0.9935714285649999999935714286,6
True,15,1.0,14.0,0.0,0.066666667,0.933333333,0,0.0,0.094566318,0.0,14.0,0.0,14.0,100.0,0.0,1,0,0.9935714285649999999935714286,1
True,9,1.0,8.0,0.0,0.111111111,0.888888889,0,0.0,0.235863996,0.0,5.0,3.0,1.25,100.0,0.0,1,0,0.993555,1
True,25,1.0,24.0,0.0,0.04,0.96,0,0.0,0.239246602,0.0,24.0,0.0,24.0,100.0,0.0,1,0,0.9935,1
True,29,1.0,28.0,0.0,0.034482759,0.965517241,0,0.0,0.090012619,0.0,28.0,0.0,28.0,100.0,0.0,1,0,0.9934914992928935367644683227,1
True,14,1.0,13.0,0.0,0.071428571,0.928571429,0,0.0,0.082951261,0.0,10.0,3.0,2.5,100.0,0.0,1,0,0.9934830745000000298023223877,13
True,41,1.0,40.0,0.0,0.024390244,0.975609756,0,0.0,0.191437268,0.0,37.0,3.0,9.25,100.0,0.0,1,0,0.9934636517777777380413479275,1
True,22,1.0,21.0,0.0,0.045454545,0.954545455,0,0.0,0.063560477,0.0,21.0,0.0,21.0,100.0,0.0,1,0,0.9934545454545454545454545455,8
True,14,1.0,13.0,0.0,0.071428571,0.928571429,0,0.0,0.220574095,0.0,12.0,1.0,6.0,100.0,0.0,1,0,0.9934157575757575757575757576,1
True,38,1.0,37.0,0.0,0.026315789,0.973684211,0,0.0,0.150390558,0.0,30.0,7.0,3.75,100.0,0.0,1,0,0.993353089,1
True,30,1.0,29.0,0.0,0.033333333,0.966666667,0,0.0,0.447057243,0.0,29.0,0.0,29.0,100.0,0.0,1,0,0.99332186,1
True,35,1.0,34.0,0.0,0.028571429,0.971428571,0,0.0,0.06214854,0.0,34.0,0.0,34.0,100.0,0.0,1,0,0.99328,12
True,12,1.0,11.0,0.0,0.083333333,0.916666667,0,0.0,0.436163714,0.0,10.0,1.0,5.0,100.0,0.0,1,0,0.9932774562000000849366188049,1
True,33,1.0,32.0,0.0,0.03030303,0.96969697,0,0.0,0.339617333,0.0,32.0,0.0,32.0,100.0,0.0,1,0,0.9932,1
True,49,1.0,48.0,0.0,0.020408163,0.979591837,0,0.0,0.353168674,0.0,36.0,12.0,2.769230769,100.0,0.0,1,0,0.993189125,17
True,17,1.0,16.0,0.0,0.058823529,0.941176471,0,0.0,0.508147254,0.0,13.0,3.0,3.25,100.0,0.0,1,0,0.9931330098750000615837052464,1
True,37,1.0,35.0,1.0,0.027027027,0.945945946,0,0.0,0.266667968,0.991404944,31.0,4.0,6.2,100.0,0.0,1,0,0.9931101243000000715255737305,1
True,37,1.0,36.0,0.0,0.027027027,0.972972973,0,0.0,0.155380099,0.0,36.0,0.0,36.0,100.0,0.0,1,0,0.9930851081663259052926088166,1
True,11,1.0,10.0,0.0,0.090909091,0.909090909,0.004950495049504950555163684811077473568730056285858154296875,0.0,0.355687048,0.0,4.0,6.0,0.571428571,100.0,0.0,1,0,0.9900990099009900990099009901,1
True,30,1.0,29.0,0.0,0.033333333,0.966666667,0,0.0,0.06531564,0.0,22.0,7.0,2.75,100.0,0.0,1,0,0.9930100382142856717109680176,1
True,14,1.0,13.0,0.0,0.071428571,0.928571429,0,0.0,0.215204454,0.0,13.0,0.0,13.0,100.0,0.0,1,0,0.993,1
True,24,1.0,23.0,0.0,0.041666667,0.958333333,0,0.0,0.302585417,0.0,23.0,0.0,23.0,100.0,0.0,1,0,0.993,1
True,6,1.0,5.0,0.0,0.166666667,0.833333333,0,0.0,0.295623581,0.0,3.0,2.0,1.0,100.0,0.0,0.9999880477135277336044986640,0.00001195228647226639550133595047,0.993,1
True,34,1.0,33.0,0.0,0.029411765,0.970588235,0,0.0,0.486370158,0.0,33.0,0.0,33.0,100.0,0.0,1,0,0.993,16
True,14,1.0,13.0,0.0,0.071428571,0.928571429,0,0.0,0.378318584,0.0,11.0,2.0,3.666666667,100.0,0.0,1,0,0.9929852394050529911015835494,1
True,43,1.0,42.0,0.0,0.023255814,0.976744186,0,0.0,0.352629941,0.0,29.0,13.0,2.071428571,100.0,0.0,1,0,0.9929782107000000476837158203,2
True,95,2.0,93.0,0.0,0.021052632,0.978947368,0.0022492419099376386067146160741003768634982407093048095703125,0.01900677,0.393086918,0.0,71.0,22.0,3.086956522,100.0,0.0,1,0,0.9928732670593743272154712353,2
True,18,3.0,15.0,0.0,0.166666667,0.833333333,0,0.043330671,0.233526358,0.0,9.0,6.0,1.285714286,100.0,0.0,1,0,0.9928402993333334052294958383,1
True,17,1.0,16.0,0.0,0.058823529,0.941176471,0,0.0,0.149328859,0.0,16.0,0.0,16.0,100.0,0.0,1,0,0.9928,1
True,21,1.0,20.0,0.0,0.047619048,0.952380952,0,0.0,0.053967208,0.0,20.0,0.0,20.0,100.0,0.0,1,0,0.9928,9
True,19,1.0,18.0,0.0,0.052631579,0.947368421,0,0.0,0.323401971,0.0,18.0,0.0,18.0,100.0,0.0,1,0,0.9928,24
True,34,1.0,33.0,0.0,0.029411765,0.970588235,0,0.0,0.088784116,0.0,33.0,0.0,33.0,100.0,0.0,1,0,0.9928,16
True,29,1.0,28.0,0.0,0.034482759,0.965517241,0,0.0,0.100897504,0.0,28.0,0.0,28.0,100.0,0.0,1,0,0.993,25
True,24,1.0,23.0,0.0,0.041666667,0.958333333,0,0.0,0.508832899,0.0,20.0,3.0,5.0,100.0,0.0,1,0,0.9927960320000000298023223877,1
True,8,1.0,7.0,0.0,0.125,0.875,0,0.0,0.313234143,0.0,5.0,2.0,1.666666667,100.0,0.0,1,0,0.9927803337999999523162841797,13
True,5,1.0,4.0,0.0,0.2,0.8,0,0.0,0.269228655,0.0,3.0,1.0,1.5,100.0,0.0,1,0,0.9927491608333333333333333333,2
True,31,1.0,30.0,0.0,0.032258065,0.967741935,0,0.0,0.290628486,0.0,27.0,3.0,6.75,100.0,0.0,1,0,0.9927460482142857675041471209,1
True,29,1.0,28.0,0.0,0.034482759,0.965517241,0,0.0,0.066386985,0.0,22.0,6.0,3.142857143,100.0,0.0,1,0,0.992718,28
True,18,1.0,17.0,0.0,0.055555556,0.944444444,0,0.0,0.183597644,0.0,17.0,0.0,17.0,100.0,0.0,1,0,0.9926963949044585987261146497,1
True,13,3.0,10.0,0.0,0.230769231,0.769230769,0,0.059772716,0.287991342,0.0,1.0,9.0,0.1,100.0,0.0,1,0,0.9925975773889636608344549125,1
True,10,2.0,8.0,0.0,0.2,0.8,0,0.096434983,0.716593998,0.0,4.0,4.0,0.8,100.0,0.0,1,0,0.9925114115000000068296988805,1
True,291,1.0,290.0,0.0,0.003436426,0.996563574,0,0.0,0.59955215,0.0,232.0,58.0,3.93220339,100.0,0.0,1,0,0.99250867,28
True,8,1.0,7.0,0.0,0.125,0.875,0,0.0,0.506189821,0.0,7.0,0.0,7.0,100.0,0.0,1,0,0.9925,13
True,56,2.0,54.0,0.0,0.035714286,0.964285714,0,0.110719884,0.097541109,0.0,41.0,13.0,2.928571429,100.0,0.0,1,0,0.9924925952777778108914693197,24
True,8,1.0,7.0,0.0,0.125,0.875,0,0.0,0.435525634,0.0,4.0,3.0,1.0,100.0,0.0,1,0,0.9924285714285714285714285714,1
True,24,1.0,23.0,0.0,0.041666667,0.958333333,0,0.0,0.206788711,0.0,23.0,0.0,23.0,100.0,0.0,1,0,0.992426,1
True,65,2.0,63.0,0.0,0.030769231,0.969230769,0,0.019349351,0.056179946,0.0,48.0,15.0,3.0,100.0,0.0,1,0,0.9924091083999999761581420898,28
True,43,1.0,42.0,0.0,0.023255814,0.976744186,0,0.0,0.247648746,0.0,34.0,8.0,3.777777778,100.0,0.0,1,0,0.9924033722222222222222222222,13
True,49,1.0,48.0,0.0,0.020408163,0.979591837,0,0.0,0.345642559,0.0,37.0,11.0,3.083333333,100.0,0.0,1,0,0.9923992471999999880790710449,1
True,99,1.0,98.0,0.0,0.01010101,0.98989899,0,0.0,0.136106272,0.0,76.0,22.0,3.304347826,100.0,0.0,1,0,0.992353075,24
True,47,1.0,46.0,0.0,0.021276596,0.978723404,0,0.0,0.378952056,0.0,44.0,2.0,14.66666667,100.0,0.0,1,0,0.9922894647619048399584633963,1
True,14,1.0,13.0,0.0,0.071428571,0.928571429,0,0.0,0.37152526,0.0,12.0,1.0,6.0,100.0,0.0,1,0,0.9922285217,1
True,51,1.0,49.0,1.0,0.019607843,0.960784314,0,0.0,0.507846952,0.562581064,35.0,14.0,2.333333333,100.0,0.0,1,0,0.9922143004,1
True,51,1.0,50.0,0.0,0.019607843,0.980392157,0,0.0,0.257645147,0.0,43.0,7.0,5.375,100.0,0.0,1,0,0.99219918,12
True,16,1.0,11.0,4.0,0.0625,0.6875,0,0.0,0.250276949,0.262846187,10.0,1.0,5.0,100.0,0.0,1,0,0.9921402868999999761581420898,19
True,12,1.0,11.0,0.0,0.083333333,0.916666667,0,0.0,0.393401015,0.0,11.0,0.0,11.0,100.0,0.0,1,0,0.9921110151999999582767486572,9
True,13,1.0,12.0,0.0,0.076923077,0.923076923,0,0.0,0.522704284,0.0,12.0,0.0,12.0,100.0,0.0,1,0,0.99208,17
True,20,1.0,19.0,0.0,0.05,0.95,0,0.0,0.302442215,0.0,19.0,0.0,19.0,100.0,0.0,1,0,0.9920754716981132075471698113,1
True,15,1.0,14.0,0.0,0.066666667,0.933333333,0,0.0,0.209097081,0.0,8.0,6.0,1.142857143,100.0,0.0,1,0,0.9920752977214368366184385835,1
True,87,1.0,84.0,2.0,0.011494253,0.965517241,0,0.0,0.471312003,0.688022858,62.0,22.0,2.695652174,100.0,0.0,1,0,0.9920094720000000298023223877,1
True,35,1.0,34.0,0.0,0.028571429,0.971428571,0,0.0,0.2205901,0.0,34.0,0.0,34.0,100.0,0.0,1,0,0.992,6
True,11,1.0,10.0,0.0,0.090909091,0.909090909,0,0.0,0.499501496,0.0,10.0,0.0,10.0,100.0,0.0,1,0,0.992,1
True,36,1.0,35.0,0.0,0.027777778,0.972222222,0,0.0,0.036283851,0.0,35.0,0.0,35.0,100.0,0.0,1,0,0.992,1
True,32,1.0,31.0,0.0,0.03125,0.96875,0,0.0,0.268421053,0.0,31.0,0.0,31.0,100.0,0.0,1,0,0.992,1
True,46,1.0,45.0,0.0,0.02173913,0.97826087,0,0.0,0.228542423,0.0,45.0,0.0,45.0,100.0,0.0,1,0,0.992,1
True,10,1.0,9.0,0.0,0.1,0.9,0,0.0,0.187561698,0.0,7.0,2.0,2.333333333,100.0,0.0,1,0,0.9919811701999999582767486572,1
True,16,1.0,15.0,0.0,0.0625,0.9375,0,0.0,0.362511052,0.0,12.0,3.0,3.0,100.0,0.0,1,0,0.9919248123999999836087226868,1
True,7,3.0,4.0,0.0,0.428571429,0.571428571,0,0.037970908,0.373760769,0.0,3.0,1.0,1.5,100.0,0.0,1,0,0.9919136863333332973221937815,3
True,7,1.0,6.0,0.0,0.142857143,0.857142857,0,0.0,0.231562661,0.0,3.0,3.0,0.75,100.0,0.0,1,0,0.9919047619047619047619047619,1
True,21,1.0,20.0,0.0,0.047619048,0.952380952,0,0.0,0.087822099,0.0,20.0,0.0,20.0,100.0,0.0,1,0,0.9919,6
True,7,1.0,6.0,0.0,0.142857143,0.857142857,0,0.0,0.335156743,0.0,5.0,1.0,2.5,100.0,0.0,1,0,0.9919,1
True,6,1.0,5.0,0.0,0.166666667,0.833333333,0,0.0,0.412396901,0.0,3.0,2.0,1.0,100.0,0.0,1,0,0.9918291829182918291829182918,1
True,41,2.0,39.0,0.0,0.048780488,0.951219512,0,0.005648285,0.206549757,0.0,19.0,20.0,0.904761905,100.0,0.0,1,0,0.9917823758999999845400452614,1
True,18,1.0,17.0,0.0,0.055555556,0.944444444,0,0.0,0.272778297,0.0,16.0,1.0,8.0,100.0,0.0,1,0,0.9917813504999999701976776123,1
True,12,1.0,11.0,0.0,0.083333333,0.916666667,0,0.0,0.152777778,0.0,10.0,1.0,5.0,100.0,0.0,1,0,0.9916789448333332935969034831,1
True,119,2.0,117.0,0.0,0.016806723,0.983193277,0,0.061901337,0.252745518,0.0,68.0,49.0,1.36,100.0,0.0,1,0,0.9916743373999999463558197021,2
True,19,1.0,18.0,0.0,0.052631579,0.947368421,0,0.0,0.196669667,0.0,18.0,0.0,18.0,100.0,0.0,1,0,0.9916666666666666666666666667,1
True,36,1.0,35.0,0.0,0.027777778,0.972222222,0,0.0,0.218982376,0.0,24.0,11.0,2.0,100.0,0.0,1,0,0.9916666139628326998380845902,1
True,7,1.0,6.0,0.0,0.142857143,0.857142857,0,0.0,0.281144781,0.0,6.0,0.0,6.0,100.0,0.0,1,0,0.9916,1
True,12,2.0,10.0,0.0,0.166666667,0.833333333,0,0.002322973,0.134211791,0.0,6.0,4.0,1.2,100.0,0.0,1,0,0.9915820944117647321785197538,1
True,174,1.0,173.0,0.0,0.005747126,0.994252874,0.0002970297029702970224677993638096040740492753684520721435546875,0.0,0.242985843,0.0,171.0,2.0,57.0,100.0,0.0,0E+34,1.000000000000000000000000000,0.9900990099009900990099009901,1
True,11,1.0,10.0,0.0,0.090909091,0.909090909,0,0.0,0.438518519,0.0,8.0,2.0,2.666666667,100.0,0.0,1,0,0.9915599846000000252388417721,1
True,27,1.0,26.0,0.0,0.037037037,0.962962963,0,0.0,0.12730752,0.0,26.0,0.0,26.0,100.0,0.0,1,0,0.9915,13
True,21,1.0,20.0,0.0,0.047619048,0.952380952,0,0.0,0.105796927,0.0,20.0,0.0,20.0,100.0,0.0,1,0,0.9915,8
True,5,1.0,4.0,0.0,0.2,0.8,0,0.0,0.601092896,0.0,3.0,1.0,1.5,100.0,0.0,1,0,0.9914893617021276595744680851,1
True,9,1.0,8.0,0.0,0.111111111,0.888888889,0,0.0,0.491869919,0.0,4.0,4.0,0.8,100.0,0.0,1,0,0.99144,1
True,30,1.0,29.0,0.0,0.033333333,0.966666667,0,0.0,0.224223414,0.0,27.0,2.0,9.0,100.0,0.0,1,0,0.99137301,22
True,9,2.0,7.0,0.0,0.222222222,0.777777778,0,0.008756282,0.501514231,0.0,2.0,5.0,0.333333333,100.0,0.0,0.9909909909909910296612314610,0.009009009009008970338768539036,0.9913655,1
True,27,1.0,26.0,0.0,0.037037037,0.962962963,0,0.0,0.105521955,0.0,26.0,0.0,26.0,100.0,0.0,1,0,0.99125,9
True,83,2.0,78.0,3.0,0.024096386,0.939759036,0,0.103318632,0.38825826,0.578013159,62.0,16.0,3.647058824,100.0,0.0,1,0,0.9912202745,1
True,19,1.0,18.0,0.0,0.052631579,0.947368421,0,0.0,0.169289548,0.0,18.0,0.0,18.0,100.0,0.0,1,0,0.9912150020000000298023223877,28
True,9,1.0,8.0,0.0,0.111111111,0.888888889,0,0.0,0.158927748,0.0,5.0,3.0,1.25,100.0,0.0,0.9999999969103463632267839177,3.089653636773216082255754538E-9,0.99118,1
True,23,1.0,22.0,0.0,0.043478261,0.956521739,0,0.0,0.072748864,0.0,19.0,3.0,4.75,100.0,0.0,1,0,0.9911634615384615384615384615,28
True,25,1.0,24.0,0.0,0.04,0.96,0,0.0,0.230676636,0.0,22.0,2.0,7.333333333,100.0,0.0,1,0,0.9911015,28
True,10,1.0,9.0,0.0,0.1,0.9,0,0.0,0.201931034,0.0,8.0,1.0,4.0,100.0,0.0,1,0,0.9910340159999999450519680977,1
True,18,1.0,17.0,0.0,0.055555556,0.944444444,0,0.0,0.204424702,0.0,17.0,0.0,17.0,100.0,0.0,1,0,0.9910253553999999761581420898,9
True,11,1.0,10.0,0.0,0.090909091,0.909090909,0,0.0,0.814342099,0.0,7.0,3.0,1.75,100.0,0.0,1.000000000745355973948361475,-7.453559739483614746938426045E-10,0.991,25
True,15,1.0,14.0,0.0,0.066666667,0.933333333,0,0.0,0.171648762,0.0,14.0,0.0,14.0,100.0,0.0,1,0,0.991,2
True,12,1.0,11.0,0.0,0.083333333,0.916666667,0,0.0,0.988394207,0.0,9.0,2.0,3.0,100.0,0.0,1.000000000745355973948361475,-7.453559739483614746938426045E-10,0.991,25
True,7,1.0,6.0,0.0,0.142857143,0.857142857,0,0.0,0.36058276,0.0,6.0,0.0,6.0,100.0,0.0,1,0,0.991,1
